Elev.,Lat.,Lon.,Timestamp
86.0,47.23327968735248,-1.5485575329512358,2021-12-07T07:53:31+00:00
83.0,47.233283962123096,-1.5486404299736023,2021-12-07T07:53:32+00:00
83.0,47.233326165005565,-1.5486935712397099,2021-12-07T07:53:33+00:00
80.0,47.23336882889271,-1.5487187169492245,2021-12-07T07:53:34+00:00
80.0,47.23339095711708,-1.548722656443715,2021-12-07T07:53:35+00:00
75.0,47.23342285025865,-1.5487567707896233,2021-12-07T07:53:36+00:00
53.0,47.23376872949302,-1.5489663183689117,2021-12-07T07:54:04+00:00
46.0,47.23378343973309,-1.5489352215081453,2021-12-07T07:54:05+00:00
44.0,47.23379446193576,-1.5489389933645725,2021-12-07T07:54:06+00:00
48.0,47.23381323739886,-1.5489326231181622,2021-12-07T07:54:07+00:00
50.0,47.23384106531739,-1.5489109978079796,2021-12-07T07:54:08+00:00
50.0,47.23384915385395,-1.548904962837696,2021-12-07T07:54:09+00:00
49.0,47.23385967314243,-1.5489109139889479,2021-12-07T07:54:10+00:00
48.0,47.23387375473976,-1.5489130932837725,2021-12-07T07:54:11+00:00
50.0,47.23389206919819,-1.5489001851528883,2021-12-07T07:54:12+00:00
53.0,47.23390895873308,-1.5488977544009686,2021-12-07T07:54:13+00:00
54.0,47.23392412997782,-1.5488815773278475,2021-12-07T07:54:14+00:00
55.0,47.233932805247605,-1.5488719381392002,2021-12-07T07:54:15+00:00
55.0,47.23393615800887,-1.5488716028630733,2021-12-07T07:54:16+00:00
55.0,47.23394365981221,-1.548872273415327,2021-12-07T07:54:17+00:00
54.0,47.233951915986836,-1.5488674957305193,2021-12-07T07:54:18+00:00
53.0,47.2339605493471,-1.5488573536276817,2021-12-07T07:54:19+00:00
53.0,47.23397081717849,-1.5488573536276817,2021-12-07T07:54:20+00:00
66.0,47.23663353826851,-1.5505563654005527,2021-12-07T07:58:56+00:00
60.0,47.23656581249088,-1.550623420625925,2021-12-07T07:58:57+00:00
54.0,47.2366504278034,-1.5505844447761774,2021-12-07T07:58:57+00:00
54.0,47.23671107087284,-1.5505610592663288,2021-12-07T07:58:58+00:00
64.0,47.23664749413729,-1.5504033956676722,2021-12-07T07:59:00+00:00
57.0,47.23660985939205,-1.550407586619258,2021-12-07T07:59:01+00:00
67.0,47.23657318856567,-1.5504062455147505,2021-12-07T07:59:03+00:00
68.0,47.23657620605081,-1.5504303853958845,2021-12-07T07:59:04+00:00
68.0,47.23659183830023,-1.5504683554172516,2021-12-07T07:59:05+00:00
66.0,47.23660994321108,-1.5505116898566484,2021-12-07T07:59:06+00:00
66.0,47.23663965705782,-1.5505423676222563,2021-12-07T07:59:07+00:00
65.0,47.23665851633996,-1.5505709499120712,2021-12-07T07:59:08+00:00
64.0,47.236668155528605,-1.5505903121083975,2021-12-07T07:59:09+00:00
63.0,47.23668269813061,-1.550609590485692,2021-12-07T07:59:10+00:00
54.0,47.236937885172665,-1.5508602932095528,2021-12-07T07:59:26+00:00
51.0,47.236953056417406,-1.5507900528609753,2021-12-07T07:59:28+00:00
52.0,47.23697145469487,-1.5507826767861843,2021-12-07T07:59:29+00:00
51.0,47.23696751520038,-1.5507885441184044,2021-12-07T07:59:30+00:00
55.0,47.23697463981807,-1.5508134383708239,2021-12-07T07:59:31+00:00
54.0,47.23698960151523,-1.55082986690104,2021-12-07T07:59:32+00:00
56.0,47.236994043923914,-1.5508430264890194,2021-12-07T07:59:33+00:00
56.0,47.23700594622642,-1.5508524980396032,2021-12-07T07:59:34+00:00
56.0,47.23701625596732,-1.5508663281798363,2021-12-07T07:59:35+00:00
57.0,47.23702849354595,-1.550874374806881,2021-12-07T07:59:36+00:00
57.0,47.237038845196366,-1.550882589071989,2021-12-07T07:59:37+00:00
57.0,47.23705229815096,-1.5508828405290842,2021-12-07T07:59:38+00:00
57.0,47.23706068005413,-1.550884684547782,2021-12-07T07:59:39+00:00
56.0,47.23707404918969,-1.5508867800235748,2021-12-07T07:59:40+00:00
57.0,47.237082053907216,-1.550897927954793,2021-12-07T07:59:41+00:00
57.0,47.23709437530488,-1.5508991852402687,2021-12-07T07:59:42+00:00
57.0,47.23709827288985,-1.5509174577891827,2021-12-07T07:59:43+00:00
57.0,47.23710170947015,-1.5509346406906843,2021-12-07T07:59:44+00:00
57.0,47.23710569087416,-1.550943274050951,2021-12-07T07:59:45+00:00
56.0,47.23710539750755,-1.5509527456015348,2021-12-07T07:59:46+00:00
56.0,47.23710510414094,-1.5509664081037045,2021-12-07T07:59:47+00:00
56.0,47.237106948159635,-1.5509795676916838,2021-12-07T07:59:48+00:00
56.0,47.23711046855897,-1.5509978402405977,2021-12-07T07:59:49+00:00
56.0,47.23711419850588,-1.5510132629424334,2021-12-07T07:59:50+00:00
56.0,47.237118682824075,-1.5510326251387596,2021-12-07T07:59:51+00:00
57.0,47.23712023347616,-1.551049891859293,2021-12-07T07:59:52+00:00
57.0,47.23712249659002,-1.5510671585798264,2021-12-07T07:59:53+00:00
58.0,47.237126184627414,-1.5510868560522795,2021-12-07T07:59:54+00:00
58.0,47.237127902917564,-1.5511027816683054,2021-12-07T07:59:55+00:00
58.0,47.237129621207714,-1.5511177852749825,2021-12-07T07:59:56+00:00
58.0,47.23713171668351,-1.5511325374245644,2021-12-07T07:59:57+00:00
58.0,47.2371354047209,-1.551150307059288,2021-12-07T07:59:58+00:00
58.0,47.23714097868651,-1.5511677414178848,2021-12-07T07:59:59+00:00
58.0,47.23714575637132,-1.5511866845190525,2021-12-07T08:00:00+00:00
58.0,47.23715153988451,-1.5511985030025244,2021-12-07T08:00:01+00:00
58.0,47.237159041687846,-1.551206549629569,2021-12-07T08:00:02+00:00
58.0,47.23716457374394,-1.5512152668088675,2021-12-07T08:00:03+00:00
58.0,47.23717438057065,-1.5512262471020222,2021-12-07T08:00:04+00:00
61.0,47.23544347565621,-1.5499573107808828,2021-12-07T08:00:08+00:00
55.0,47.2372115124017,-1.5513494610786438,2021-12-07T08:00:10+00:00
64.0,47.23720530979335,-1.5513244830071926,2021-12-07T08:00:11+00:00
62.0,47.2372228698805,-1.5513556636869907,2021-12-07T08:00:12+00:00
64.0,47.23690515384078,-1.5510072279721498,2021-12-07T08:00:18+00:00
58.0,47.237224504351616,-1.551525229588151,2021-12-07T08:00:19+00:00
58.0,47.2372167930007,-1.551446858793497,2021-12-07T08:00:20+00:00
52.0,47.23704710137099,-1.5511400811374187,2021-12-07T08:00:26+00:00
64.0,47.23725614603609,-1.5515132434666157,2021-12-07T08:00:27+00:00
66.0,47.237287033349276,-1.5515486150979996,2021-12-07T08:00:28+00:00
64.0,47.237289254553616,-1.5515315160155296,2021-12-07T08:00:29+00:00
60.0,47.2373090358451,-1.5515488665550947,2021-12-07T08:00:30+00:00
59.0,47.23732232116163,-1.5515364613384008,2021-12-07T08:00:31+00:00
60.0,47.23733455874026,-1.5515454299747944,2021-12-07T08:00:32+00:00
60.0,47.23734185099602,-1.5515466034412384,2021-12-07T08:00:33+00:00
53.0,47.23720736335963,-1.5511077269911766,2021-12-07T08:01:34+00:00
63.0,47.23811856005341,-1.551878359168768,2021-12-07T08:01:35+00:00
59.0,47.23809073213488,-1.551878023892641,2021-12-07T08:01:36+00:00
57.0,47.2380603896454,-1.5518919378519058,2021-12-07T08:01:37+00:00
57.0,47.23805598914623,-1.5519034210592508,2021-12-07T08:01:38+00:00
56.0,47.23806085065007,-1.5519135631620884,2021-12-07T08:01:39+00:00
56.0,47.23806085065007,-1.5519135631620884,2021-12-07T08:01:40+00:00
56.0,47.23806085065007,-1.5519135631620884,2021-12-07T08:01:41+00:00
56.0,47.23806085065007,-1.5519135631620884,2021-12-07T08:01:42+00:00
58.0,47.23807602189481,-1.5519269742071629,2021-12-07T08:01:43+00:00
58.0,47.238086331635714,-1.5519397146999836,2021-12-07T08:01:44+00:00
59.0,47.238094420172274,-1.5519488509744406,2021-12-07T08:01:45+00:00
59.0,47.238097144290805,-1.5519608370959759,2021-12-07T08:01:46+00:00
59.0,47.2381053166464,-1.551971398293972,2021-12-07T08:01:47+00:00
59.0,47.238113824278116,-1.5519845578819513,2021-12-07T08:01:48+00:00
59.0,47.23812094889581,-1.5519975498318672,2021-12-07T08:01:49+00:00
60.0,47.238129414618015,-1.5520111285150051,2021-12-07T08:01:50+00:00
60.0,47.238137419335544,-1.5520221088081598,2021-12-07T08:01:51+00:00
60.0,47.238142574205995,-1.5520355198532343,2021-12-07T08:01:52+00:00
60.0,47.23815041128546,-1.5520454104989767,2021-12-07T08:01:53+00:00
60.0,47.238159966655076,-1.5520568937063217,2021-12-07T08:01:54+00:00
60.0,47.23817237187177,-1.5520713943988085,2021-12-07T08:01:55+00:00
61.0,47.23818230442703,-1.5520858950912952,2021-12-07T08:01:56+00:00
61.0,47.23818846512586,-1.5521003119647503,2021-12-07T08:01:57+00:00
61.0,47.23819592501968,-1.552113052457571,2021-12-07T08:01:58+00:00
61.0,47.238204684108496,-1.5521236136555672,2021-12-07T08:01:59+00:00
61.0,47.23821453284472,-1.5521310735493898,2021-12-07T08:02:00+00:00
61.0,47.238224423490465,-1.5521417185664177,2021-12-07T08:02:01+00:00
61.0,47.238231129013,-1.5521526150405407,2021-12-07T08:02:02+00:00
60.0,47.23823896609247,-1.5521524474024773,2021-12-07T08:02:03+00:00
60.0,47.23824806045741,-1.552161080762744,2021-12-07T08:02:04+00:00
59.0,47.23825338296592,-1.5521730668842793,2021-12-07T08:02:05+00:00
59.0,47.23826101049781,-1.5521848015487194,2021-12-07T08:02:06+00:00
59.0,47.23826788365841,-1.5522000566124916,2021-12-07T08:02:07+00:00
59.0,47.238277941942215,-1.5522109530866146,2021-12-07T08:02:08+00:00
59.0,47.23827584646642,-1.5522138867527246,2021-12-07T08:02:09+00:00
59.0,47.238275720737875,-1.5522138867527246,2021-12-07T08:02:10+00:00
59.0,47.238275301642716,-1.5522138867527246,2021-12-07T08:02:11+00:00
59.0,47.23827488254756,-1.5522138867527246,2021-12-07T08:02:12+00:00
59.0,47.23827488254756,-1.5522138867527246,2021-12-07T08:02:13+00:00
59.0,47.23827488254756,-1.5522138867527246,2021-12-07T08:02:14+00:00
59.0,47.23827488254756,-1.5522138867527246,2021-12-07T08:02:15+00:00
59.0,47.23827488254756,-1.5522138867527246,2021-12-07T08:02:16+00:00
59.0,47.23827488254756,-1.5522138867527246,2021-12-07T08:02:17+00:00
59.0,47.23827488254756,-1.5522138867527246,2021-12-07T08:02:18+00:00
59.0,47.23827488254756,-1.5522138867527246,2021-12-07T08:02:19+00:00
59.0,47.23827488254756,-1.5522138867527246,2021-12-07T08:02:20+00:00
59.0,47.23827488254756,-1.5522138867527246,2021-12-07T08:02:21+00:00
59.0,47.23827488254756,-1.5522138867527246,2021-12-07T08:02:22+00:00
59.0,47.23827488254756,-1.5522138867527246,2021-12-07T08:02:23+00:00
59.0,47.23827488254756,-1.5522138867527246,2021-12-07T08:02:24+00:00
59.0,47.23827488254756,-1.5522138867527246,2021-12-07T08:02:25+00:00
59.0,47.23827488254756,-1.5522138867527246,2021-12-07T08:02:26+00:00
59.0,47.23827488254756,-1.5522138867527246,2021-12-07T08:02:27+00:00
58.0,47.23827425390482,-1.5522075165063143,2021-12-07T08:02:28+00:00
58.0,47.23827664274722,-1.5521975420415401,2021-12-07T08:02:29+00:00
58.0,47.238276726566255,-1.552192261442542,2021-12-07T08:02:30+00:00
58.0,47.23828079178929,-1.5521826222538948,2021-12-07T08:02:31+00:00
58.0,47.23828104324639,-1.5521829575300217,2021-12-07T08:02:32+00:00
57.0,47.23828246816993,-1.5521806944161654,2021-12-07T08:02:33+00:00
57.0,47.23828862886876,-1.552182538434863,2021-12-07T08:02:34+00:00
57.0,47.23828841932118,-1.5521829575300217,2021-12-07T08:02:35+00:00
57.0,47.23828837741166,-1.5521830413490534,2021-12-07T08:02:36+00:00
57.0,47.23828837741166,-1.5521830413490534,2021-12-07T08:02:37+00:00
57.0,47.23828837741166,-1.5521830413490534,2021-12-07T08:02:38+00:00
57.0,47.23828837741166,-1.5521830413490534,2021-12-07T08:02:39+00:00
57.0,47.23828837741166,-1.5521830413490534,2021-12-07T08:02:40+00:00
57.0,47.23829520866275,-1.5521945245563984,2021-12-07T08:02:41+00:00
57.0,47.2383022075519,-1.5522107016295195,2021-12-07T08:02:42+00:00
57.0,47.23830916453153,-1.552222603932023,2021-12-07T08:02:43+00:00
57.0,47.238312852568924,-1.5522375237196684,2021-12-07T08:02:44+00:00
57.0,47.238321863114834,-1.552255041897297,2021-12-07T08:02:45+00:00
66.0,47.23735354375094,-1.5514177735894918,2021-12-07T08:02:49+00:00
64.0,47.23832567688078,-1.5523341670632362,2021-12-07T08:02:50+00:00
64.0,47.238346631638706,-1.552368113771081,2021-12-07T08:02:51+00:00
72.0,47.23835694137961,-1.5523288026452065,2021-12-07T08:02:52+00:00
65.0,47.238366454839706,-1.5523583069443703,2021-12-07T08:02:53+00:00
65.0,47.238364862278104,-1.552399042993784,2021-12-07T08:02:54+00:00
64.0,47.23838187754154,-1.5524224285036325,2021-12-07T08:02:55+00:00
63.0,47.23839608486742,-1.5524448920041323,2021-12-07T08:02:56+00:00
61.0,47.23840404767543,-1.5524581354111433,2021-12-07T08:02:57+00:00
60.0,47.23841272294521,-1.5524675231426954,2021-12-07T08:02:58+00:00
62.0,47.237462466582656,-1.5516476891934872,2021-12-07T08:03:03+00:00
72.0,47.238501445390284,-1.552605740725994,2021-12-07T08:03:04+00:00
80.0,47.23845710512251,-1.5525435470044613,2021-12-07T08:03:05+00:00
70.0,47.238456811755896,-1.5525330696254969,2021-12-07T08:03:06+00:00
65.0,47.238468043506145,-1.552554527297616,2021-12-07T08:03:07+00:00
62.0,47.23847671877593,-1.5525791700929403,2021-12-07T08:03:08+00:00
62.0,47.23848111927509,-1.5526020526885986,2021-12-07T08:03:09+00:00
62.0,47.23848237656057,-1.5526256058365107,2021-12-07T08:03:10+00:00
63.0,47.2384869446978,-1.5526510868221521,2021-12-07T08:03:11+00:00
62.0,47.23849113564938,-1.5526677668094635,2021-12-07T08:03:12+00:00
65.0,47.23735983017832,-1.5516258124262094,2021-12-07T08:03:46+00:00
62.0,47.23874158691615,-1.5532014425843954,2021-12-07T08:03:47+00:00
62.0,47.2387977456674,-1.5533167775720358,2021-12-07T08:03:48+00:00
61.0,47.23876534961164,-1.5532897878438234,2021-12-07T08:03:49+00:00
63.0,47.238772474229336,-1.5532894525676966,2021-12-07T08:03:50+00:00
63.0,47.23877151031047,-1.5532897040247917,2021-12-07T08:03:51+00:00
63.0,47.23738107830286,-1.5516958851367235,2021-12-07T08:03:55+00:00
67.0,47.23882901016623,-1.5533805638551712,2021-12-07T08:03:56+00:00
64.0,47.238881145603955,-1.55330965295434,2021-12-07T08:03:57+00:00
66.0,47.23883433267474,-1.5534111578017473,2021-12-07T08:03:58+00:00
68.0,47.2388503421098,-1.5533638838678598,2021-12-07T08:03:59+00:00
65.0,47.23887938540429,-1.5533793903887272,2021-12-07T08:04:00+00:00
62.0,47.238880852237344,-1.553397411480546,2021-12-07T08:04:01+00:00
62.0,47.2388926288113,-1.5534083917737007,2021-12-07T08:04:02+00:00
62.0,47.23890377674252,-1.553416270762682,2021-12-07T08:04:03+00:00
62.0,47.23891161382198,-1.5534366387873888,2021-12-07T08:04:04+00:00
62.0,47.23891840316355,-1.5534504689276218,2021-12-07T08:04:05+00:00
62.0,47.238929593004286,-1.553462790325284,2021-12-07T08:04:06+00:00
62.0,47.23893705289811,-1.5534791350364685,2021-12-07T08:04:07+00:00
62.0,47.23894304595888,-1.553488690406084,2021-12-07T08:04:08+00:00
62.0,47.23895063158125,-1.5534955635666847,2021-12-07T08:04:09+00:00
61.0,47.23895997740328,-1.553502855822444,2021-12-07T08:04:10+00:00
61.0,47.23896756302565,-1.5535147581249475,2021-12-07T08:04:11+00:00
61.0,47.23897711839527,-1.5535200387239456,2021-12-07T08:04:12+00:00
61.0,47.23898537456989,-1.5535277500748634,2021-12-07T08:04:13+00:00
61.0,47.23899342119694,-1.553540239110589,2021-12-07T08:04:14+00:00
60.0,47.23900586832315,-1.5535379759967327,2021-12-07T08:04:15+00:00
60.0,47.23901768680662,-1.553538478910923,2021-12-07T08:04:16+00:00
60.0,47.23902720026672,-1.5535465255379677,2021-12-07T08:04:17+00:00
60.0,47.23903709091246,-1.55355641618371,2021-12-07T08:04:18+00:00
60.0,47.23904631100595,-1.5535652171820402,2021-12-07T08:04:19+00:00
60.0,47.239052723161876,-1.5535810589790344,2021-12-07T08:04:20+00:00
60.0,47.239060015417635,-1.553595308214426,2021-12-07T08:04:21+00:00
60.0,47.23906776867807,-1.553606791421771,2021-12-07T08:04:22+00:00
66.0,47.237490713596344,-1.5517968032509089,2021-12-07T08:04:56+00:00
75.0,47.23916994407773,-1.553792366757989,2021-12-07T08:04:57+00:00
75.0,47.2391696088016,-1.5537888463586569,2021-12-07T08:04:58+00:00
76.0,47.23922258242965,-1.5538152493536472,2021-12-07T08:04:59+00:00
76.0,47.23922287579626,-1.5538168419152498,2021-12-07T08:05:00+00:00
76.0,47.23922287579626,-1.5538168419152498,2021-12-07T08:05:01+00:00
76.0,47.23922287579626,-1.5538168419152498,2021-12-07T08:05:02+00:00
76.0,47.23922287579626,-1.5538168419152498,2021-12-07T08:05:03+00:00
76.0,47.23922287579626,-1.5538168419152498,2021-12-07T08:05:04+00:00
76.0,47.23922287579626,-1.5538168419152498,2021-12-07T08:05:05+00:00
76.0,47.23922287579626,-1.5538168419152498,2021-12-07T08:05:06+00:00
69.0,47.23926285747439,-1.5538357011973858,2021-12-07T08:05:07+00:00
66.0,47.23927807062864,-1.5538476034998894,2021-12-07T08:05:08+00:00
66.0,47.239280794747174,-1.553865373134613,2021-12-07T08:05:09+00:00
66.0,47.23928527906537,-1.553875096142292,2021-12-07T08:05:10+00:00
66.0,47.239297516644,-1.5538838971406221,2021-12-07T08:05:11+00:00
67.0,47.23930392879993,-1.5538915246725082,2021-12-07T08:05:12+00:00
68.0,47.23931260406971,-1.5539071150124073,2021-12-07T08:05:13+00:00
67.0,47.239322578534484,-1.5539178438484669,2021-12-07T08:05:14+00:00
67.0,47.23933205008507,-1.5539315901696682,2021-12-07T08:05:15+00:00
67.0,47.239339970983565,-1.5539494436234236,2021-12-07T08:05:16+00:00
67.0,47.23934701178223,-1.5539635252207518,2021-12-07T08:05:17+00:00
67.0,47.23935438785702,-1.5539771877229214,2021-12-07T08:05:18+00:00
67.0,47.2393606742844,-1.5539938677102327,2021-12-07T08:05:19+00:00
66.0,47.23936406895518,-1.5540115535259247,2021-12-07T08:05:20+00:00
66.0,47.23936746362597,-1.5540304128080606,2021-12-07T08:05:21+00:00
66.0,47.23936796654016,-1.5540460869669914,2021-12-07T08:05:22+00:00
67.0,47.23937115166336,-1.5540651977062225,2021-12-07T08:05:23+00:00
67.0,47.23937555216253,-1.5540836378932,2021-12-07T08:05:24+00:00
67.0,47.239375677891076,-1.5540997311472893,2021-12-07T08:05:25+00:00
67.0,47.239375384524465,-1.5541181713342667,2021-12-07T08:05:26+00:00
67.0,47.23937819246203,-1.5541338454931974,2021-12-07T08:05:27+00:00
67.0,47.239381964318454,-1.554148681461811,2021-12-07T08:05:28+00:00
67.0,47.23938456270844,-1.5541646908968687,2021-12-07T08:05:29+00:00
67.0,47.23938716109842,-1.5541807003319263,2021-12-07T08:05:30+00:00
67.0,47.23939164541662,-1.5541962068527937,2021-12-07T08:05:31+00:00
67.0,47.23939717747271,-1.5542160719633102,2021-12-07T08:05:32+00:00
67.0,47.23940304480493,-1.5542296506464481,2021-12-07T08:05:33+00:00
67.0,47.239410295151174,-1.5542451571673155,2021-12-07T08:05:34+00:00
67.0,47.23941884469241,-1.5542566403746605,2021-12-07T08:05:35+00:00
67.0,47.239427017048,-1.5542687103152275,2021-12-07T08:05:36+00:00
68.0,47.23943590186536,-1.5542816184461117,2021-12-07T08:05:37+00:00
68.0,47.239442775025964,-1.554296538233757,2021-12-07T08:05:38+00:00
68.0,47.23944860044867,-1.554312463849783,2021-12-07T08:05:39+00:00
67.0,47.239450151100755,-1.5543316584080458,2021-12-07T08:05:40+00:00
68.0,47.23944746889174,-1.5543468296527863,2021-12-07T08:05:41+00:00
68.0,47.23944608587772,-1.5543627552688122,2021-12-07T08:05:42+00:00
67.0,47.23944440949708,-1.554378680884838,2021-12-07T08:05:43+00:00
67.0,47.23944047000259,-1.5543933492153883,2021-12-07T08:05:44+00:00
67.0,47.239434351213276,-1.55441053211689,2021-12-07T08:05:45+00:00
67.0,47.23942693322897,-1.5544252004474401,2021-12-07T08:05:46+00:00
67.0,47.2394254244864,-1.554442634806037,2021-12-07T08:05:47+00:00
67.0,47.23942751996219,-1.554461745545268,2021-12-07T08:05:48+00:00
67.0,47.23942655604333,-1.5544770006090403,2021-12-07T08:05:49+00:00
67.0,47.23942643031478,-1.5544899087399244,2021-12-07T08:05:50+00:00
67.0,47.23942609503865,-1.5545081812888384,2021-12-07T08:05:51+00:00
68.0,47.23942223936319,-1.5545317344367504,2021-12-07T08:05:52+00:00
68.0,47.239421023987234,-1.5545494202524424,2021-12-07T08:05:53+00:00
68.0,47.23941658157855,-1.5545669384300709,2021-12-07T08:05:54+00:00
68.0,47.23941586911678,-1.5545841213315725,2021-12-07T08:05:55+00:00
68.0,47.239412516355515,-1.5545982029289007,2021-12-07T08:05:56+00:00
68.0,47.23941046278924,-1.554613457992673,2021-12-07T08:05:57+00:00
68.0,47.23940853495151,-1.5546330716460943,2021-12-07T08:05:58+00:00
68.0,47.2394053498283,-1.5546501707285643,2021-12-07T08:05:59+00:00
67.0,47.239401368424296,-1.5546665992587805,2021-12-07T08:06:00+00:00
67.0,47.239396423101425,-1.5546852070838213,2021-12-07T08:06:01+00:00
67.0,47.23939667455852,-1.554705323651433,2021-12-07T08:06:02+00:00
67.0,47.23939969204366,-1.5547296311706305,2021-12-07T08:06:03+00:00
67.0,47.23940090741962,-1.5547525975853205,2021-12-07T08:06:04+00:00
67.0,47.23940304480493,-1.5547704510390759,2021-12-07T08:06:05+00:00
67.0,47.239403505809605,-1.5547847840934992,2021-12-07T08:06:06+00:00
67.0,47.23940576892346,-1.5548020508140326,2021-12-07T08:06:07+00:00
68.0,47.23940861877054,-1.554821664467454,2021-12-07T08:06:08+00:00
68.0,47.23941134288907,-1.5548370871692896,2021-12-07T08:06:09+00:00
67.0,47.239419179968536,-1.554853767156601,2021-12-07T08:06:10+00:00
53.0,47.240815688855946,-1.5560689754784107,2021-12-07T08:09:01+00:00
60.0,47.24089992698282,-1.5561859030276537,2021-12-07T08:09:01+00:00
69.0,47.24087939132005,-1.5564614161849022,2021-12-07T08:09:03+00:00
67.0,47.24090579431504,-1.5564704686403275,2021-12-07T08:09:04+00:00
69.0,47.24090856034309,-1.5564641822129488,2021-12-07T08:09:05+00:00
69.0,47.240908895619214,-1.5564599074423313,2021-12-07T08:09:06+00:00
69.0,47.24090671632439,-1.556457057595253,2021-12-07T08:09:07+00:00
69.0,47.24090671632439,-1.556457057595253,2021-12-07T08:09:08+00:00
69.0,47.24090671632439,-1.556457057595253,2021-12-07T08:09:09+00:00
69.0,47.24090671632439,-1.556457057595253,2021-12-07T08:09:10+00:00
69.0,47.24090671632439,-1.556457057595253,2021-12-07T08:09:11+00:00
69.0,47.24090671632439,-1.556457057595253,2021-12-07T08:09:12+00:00
69.0,47.24090671632439,-1.556457057595253,2021-12-07T08:09:13+00:00
69.0,47.24090671632439,-1.556457057595253,2021-12-07T08:09:14+00:00
69.0,47.24090671632439,-1.556457057595253,2021-12-07T08:09:15+00:00
61.0,47.240911703556776,-1.5563970431685448,2021-12-07T08:09:16+00:00
61.0,47.24091208074242,-1.5563958697021008,2021-12-07T08:09:17+00:00
61.0,47.24091266747564,-1.5563949476927519,2021-12-07T08:09:18+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:19+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:20+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:21+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:22+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:23+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:24+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:25+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:26+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:27+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:28+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:29+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:30+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:31+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:32+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:33+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:34+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:35+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:36+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:37+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:38+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:39+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:40+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:41+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:42+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:43+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:44+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:45+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:46+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:47+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:48+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:49+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:50+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:51+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:52+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:53+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:54+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:55+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:56+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:57+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:58+00:00
61.0,47.24090537521988,-1.556393438950181,2021-12-07T08:09:59+00:00
85.0,47.2409820696339,-1.5564689598977566,2021-12-07T08:10:10+00:00
75.0,47.24099749233574,-1.5563700534403324,2021-12-07T08:10:11+00:00
75.0,47.24099564831704,-1.556366952136159,2021-12-07T08:10:12+00:00
75.0,47.24099162500352,-1.556367203593254,2021-12-07T08:10:13+00:00
74.0,47.240988817065954,-1.5563664492219687,2021-12-07T08:10:14+00:00
74.0,47.240988817065954,-1.5563664492219687,2021-12-07T08:10:15+00:00
74.0,47.240988817065954,-1.5563664492219687,2021-12-07T08:10:16+00:00
72.0,47.24098563194275,-1.556366616860032,2021-12-07T08:10:17+00:00
70.0,47.240985464304686,-1.556368377059698,2021-12-07T08:10:18+00:00
68.0,47.24098676349968,-1.5563701372593641,2021-12-07T08:10:19+00:00
67.0,47.24098705686629,-1.5563729032874107,2021-12-07T08:10:20+00:00
