*
08/11/2021 08:22:32 ___ 08/11/2021 11:13:51
1 file(s)
9999  intervals of 1 s 
date beginning	time beginning	date end	time end	relative time [s]	PMtotal_classic - 	PM1_classic - 	PM2.5_classic - 	PM4_classic - 	
08/11/2021	09:10:17	08/11/2021	09:10:18	2865,00	0,59	0,57	0,59	0,59
08/11/2021	09:10:18	08/11/2021	09:10:19	2865,98	1,20	0,91	1,20	1,20
08/11/2021	09:10:19	08/11/2021	09:10:20	2866,98	0,46	0,46	0,46	0,46
08/11/2021	09:10:20	08/11/2021	09:10:21	2868,00	0,29	0,29	0,29	0,29
08/11/2021	09:10:21	08/11/2021	09:10:22	2868,98	0,50	0,50	0,50	0,50
08/11/2021	09:10:22	08/11/2021	09:10:23	2869,97	8,76	0,51	6,07	8,54
08/11/2021	09:10:23	08/11/2021	09:10:24	2870,97	0,31	0,31	0,31	0,31
08/11/2021	09:10:24	08/11/2021	09:10:25	2871,97	0,30	0,30	0,30	0,30
08/11/2021	09:10:25	08/11/2021	09:10:26	2872,95	0,50	0,48	0,50	0,50
08/11/2021	09:10:26	08/11/2021	09:10:27	2873,95	0,64	0,64	0,64	0,64
08/11/2021	09:10:27	08/11/2021	09:10:28	2874,92	0,38	0,38	0,38	0,38
08/11/2021	09:10:28	08/11/2021	09:10:29	2875,94	0,48	0,48	0,48	0,48
08/11/2021	09:10:29	08/11/2021	09:10:30	2876,92	0,64	0,60	0,64	0,64
08/11/2021	09:10:30	08/11/2021	09:10:31	2877,92	0,38	0,38	0,38	0,38
08/11/2021	09:10:31	08/11/2021	09:10:32	2878,94	4,64	0,36	4,16	4,64
08/11/2021	09:10:32	08/11/2021	09:10:33	2879,94	0,68	0,59	0,68	0,68
08/11/2021	09:10:33	08/11/2021	09:10:34	2880,92	0,34	0,34	0,34	0,34
08/11/2021	09:10:34	08/11/2021	09:10:35	2881,92	0,17	0,17	0,17	0,17
08/11/2021	09:10:35	08/11/2021	09:10:36	2882,92	0,62	0,62	0,62	0,62
08/11/2021	09:10:36	08/11/2021	09:10:37	2883,91	0,27	0,27	0,27	0,27
08/11/2021	09:10:37	08/11/2021	09:10:38	2884,91	0,35	0,35	0,35	0,35
08/11/2021	09:10:38	08/11/2021	09:10:39	2885,91	0,39	0,39	0,39	0,39
08/11/2021	09:10:39	08/11/2021	09:10:40	2886,89	0,27	0,27	0,27	0,27
08/11/2021	09:10:40	08/11/2021	09:10:41	2887,87	2,04	0,58	1,96	2,04
08/11/2021	09:10:41	08/11/2021	09:10:42	2888,89	0,35	0,35	0,35	0,35
08/11/2021	09:10:42	08/11/2021	09:10:43	2889,89	1,04	0,64	1,04	1,04
08/11/2021	09:10:43	08/11/2021	09:10:44	2890,87	0,85	0,79	0,85	0,85
08/11/2021	09:10:44	08/11/2021	09:10:45	2891,87	0,49	0,49	0,49	0,49
08/11/2021	09:10:45	08/11/2021	09:10:46	2892,87	0,26	0,26	0,26	0,26
08/11/2021	09:10:46	08/11/2021	09:10:47	2893,87	0,70	0,64	0,69	0,70
08/11/2021	09:10:47	08/11/2021	09:10:48	2894,86	0,94	0,84	0,94	0,94
08/11/2021	09:10:48	08/11/2021	09:10:49	2895,86	0,65	0,62	0,65	0,65
08/11/2021	09:10:49	08/11/2021	09:10:50	2896,84	0,62	0,58	0,62	0,62
08/11/2021	09:10:50	08/11/2021	09:10:51	2897,84	0,98	0,70	0,98	0,98
08/11/2021	09:10:51	08/11/2021	09:10:52	2898,84	2,82	0,44	2,63	2,82
08/11/2021	09:10:52	08/11/2021	09:10:53	2899,83	0,29	0,29	0,29	0,29
08/11/2021	09:10:53	08/11/2021	09:10:54	2900,83	0,42	0,42	0,42	0,42
08/11/2021	09:10:54	08/11/2021	09:10:55	2901,81	0,21	0,21	0,21	0,21
08/11/2021	09:10:55	08/11/2021	09:10:56	2902,81	0,47	0,47	0,47	0,47
08/11/2021	09:10:56	08/11/2021	09:10:57	2903,81	0,33	0,33	0,33	0,33
08/11/2021	09:10:57	08/11/2021	09:10:58	2904,81	0,65	0,61	0,65	0,65
08/11/2021	09:10:58	08/11/2021	09:10:59	2905,81	0,33	0,33	0,33	0,33
08/11/2021	09:10:59	08/11/2021	09:11:00	2906,80	0,31	0,31	0,31	0,31
08/11/2021	09:11:00	08/11/2021	09:11:01	2907,78	0,26	0,26	0,26	0,26
08/11/2021	09:11:01	08/11/2021	09:11:02	2908,78	0,38	0,38	0,38	0,38
08/11/2021	09:11:02	08/11/2021	09:11:03	2909,77	0,64	0,52	0,64	0,64
08/11/2021	09:11:03	08/11/2021	09:11:04	2910,78	0,32	0,32	0,32	0,32
08/11/2021	09:11:04	08/11/2021	09:11:05	2911,78	0,40	0,40	0,40	0,40
08/11/2021	09:11:05	08/11/2021	09:11:06	2912,78	0,98	0,59	0,98	0,98
08/11/2021	09:11:06	08/11/2021	09:11:07	2913,78	0,27	0,27	0,27	0,27
08/11/2021	09:11:07	08/11/2021	09:11:08	2914,77	7,92	0,94	6,48	7,85
08/11/2021	09:11:08	08/11/2021	09:11:09	2915,77	3,21	0,67	3,00	3,21
08/11/2021	09:11:09	08/11/2021	09:11:10	2916,75	1,42	1,17	1,41	1,42
08/11/2021	09:11:10	08/11/2021	09:11:11	2917,73	3,94	0,59	3,62	3,94
08/11/2021	09:11:11	08/11/2021	09:11:12	2918,73	1,04	0,64	1,03	1,04
08/11/2021	09:11:12	08/11/2021	09:11:13	2919,73	1,23	0,61	1,22	1,23
08/11/2021	09:11:13	08/11/2021	09:11:14	2920,73	0,37	0,35	0,37	0,37
08/11/2021	09:11:14	08/11/2021	09:11:15	2921,72	0,27	0,27	0,27	0,27
08/11/2021	09:11:15	08/11/2021	09:11:16	2922,73	5,63	0,47	4,93	5,63
08/11/2021	09:11:16	08/11/2021	09:11:17	2923,73	0,43	0,43	0,43	0,43
08/11/2021	09:11:17	08/11/2021	09:11:18	2924,72	1,98	1,12	1,95	1,98
08/11/2021	09:11:18	08/11/2021	09:11:19	2925,72	0,87	0,74	0,86	0,87
08/11/2021	09:11:19	08/11/2021	09:11:20	2926,72	1,00	0,84	1,00	1,00
08/11/2021	09:11:20	08/11/2021	09:11:21	2927,72	0,56	0,50	0,56	0,56
08/11/2021	09:11:21	08/11/2021	09:11:22	2928,70	0,63	0,63	0,63	0,63
08/11/2021	09:11:22	08/11/2021	09:11:23	2929,69	0,28	0,28	0,28	0,28
08/11/2021	09:11:23	08/11/2021	09:11:24	2930,70	2,96	0,58	2,76	2,96
08/11/2021	09:11:24	08/11/2021	09:11:25	2931,70	0,41	0,41	0,41	0,41
08/11/2021	09:11:25	08/11/2021	09:11:26	2932,69	0,25	0,25	0,25	0,25
08/11/2021	09:11:26	08/11/2021	09:11:27	2933,69	0,49	0,49	0,49	0,49
08/11/2021	09:11:27	08/11/2021	09:11:28	2934,67	0,38	0,38	0,38	0,38
08/11/2021	09:11:28	08/11/2021	09:11:29	2935,69	0,39	0,39	0,39	0,39
08/11/2021	09:11:29	08/11/2021	09:11:30	2936,67	0,38	0,38	0,38	0,38
08/11/2021	09:11:30	08/11/2021	09:11:31	2937,66	0,37	0,37	0,37	0,37
08/11/2021	09:11:31	08/11/2021	09:11:32	2938,66	0,36	0,36	0,36	0,36
08/11/2021	09:11:32	08/11/2021	09:11:33	2939,67	0,77	0,72	0,77	0,77
08/11/2021	09:11:33	08/11/2021	09:11:34	2940,66	1,18	0,56	1,16	1,18
08/11/2021	09:11:34	08/11/2021	09:11:35	2941,64	0,94	0,89	0,94	0,94
08/11/2021	09:11:35	08/11/2021	09:11:36	2942,66	0,77	0,64	0,76	0,77
08/11/2021	09:11:36	08/11/2021	09:11:37	2943,64	0,45	0,44	0,45	0,45
08/11/2021	09:11:37	08/11/2021	09:11:38	2944,62	0,82	0,63	0,82	0,82
08/11/2021	09:11:38	08/11/2021	09:11:39	2945,64	0,53	0,53	0,53	0,53
08/11/2021	09:11:39	08/11/2021	09:11:40	2946,62	0,29	0,29	0,29	0,29
08/11/2021	09:11:40	08/11/2021	09:11:41	2947,61	0,82	0,69	0,82	0,82
08/11/2021	09:11:41	08/11/2021	09:11:42	2948,62	0,40	0,40	0,40	0,40
08/11/2021	09:11:42	08/11/2021	09:11:43	2949,61	2,66	0,73	2,52	2,66
08/11/2021	09:11:43	08/11/2021	09:11:44	2950,61	1,12	0,92	1,11	1,12
08/11/2021	09:11:44	08/11/2021	09:11:45	2951,59	0,57	0,57	0,57	0,57
08/11/2021	09:11:45	08/11/2021	09:11:46	2952,61	1,22	0,65	1,20	1,22
08/11/2021	09:11:46	08/11/2021	09:11:47	2953,59	0,72	0,63	0,72	0,72
08/11/2021	09:11:47	08/11/2021	09:11:48	2954,59	0,47	0,47	0,47	0,47
08/11/2021	09:11:48	08/11/2021	09:11:49	2955,59	0,48	0,48	0,48	0,48
08/11/2021	09:11:49	08/11/2021	09:11:50	2956,58	0,56	0,55	0,56	0,56
08/11/2021	09:11:50	08/11/2021	09:11:51	2957,56	0,56	0,51	0,56	0,56
08/11/2021	09:11:51	08/11/2021	09:11:52	2958,56	0,30	0,30	0,30	0,30
08/11/2021	09:11:52	08/11/2021	09:11:53	2959,56	0,31	0,31	0,31	0,31
08/11/2021	09:11:53	08/11/2021	09:11:54	2960,56	0,43	0,43	0,43	0,43
08/11/2021	09:11:54	08/11/2021	09:11:55	2961,58	0,41	0,41	0,41	0,41
08/11/2021	09:11:55	08/11/2021	09:11:56	2962,55	0,49	0,49	0,49	0,49
08/11/2021	09:11:56	08/11/2021	09:11:57	2963,55	0,38	0,38	0,38	0,38
08/11/2021	09:11:57	08/11/2021	09:11:58	2964,56	0,71	0,56	0,71	0,71
08/11/2021	09:11:58	08/11/2021	09:11:59	2965,55	0,64	0,56	0,64	0,64
08/11/2021	09:11:59	08/11/2021	09:12:00	2966,53	0,49	0,49	0,49	0,49
08/11/2021	09:12:00	08/11/2021	09:12:01	2967,53	0,28	0,28	0,28	0,28
08/11/2021	09:12:01	08/11/2021	09:12:02	2968,53	0,50	0,47	0,50	0,50
08/11/2021	09:12:02	08/11/2021	09:12:03	2969,52	0,43	0,43	0,43	0,43
08/11/2021	09:12:03	08/11/2021	09:12:04	2970,52	0,40	0,40	0,40	0,40
08/11/2021	09:12:04	08/11/2021	09:12:05	2971,52	0,48	0,48	0,48	0,48
08/11/2021	09:12:05	08/11/2021	09:12:06	2972,52	0,86	0,67	0,86	0,86
08/11/2021	09:12:06	08/11/2021	09:12:07	2973,50	2,15	0,69	2,06	2,15
08/11/2021	09:12:07	08/11/2021	09:12:08	2974,50	0,27	0,27	0,27	0,27
08/11/2021	09:12:08	08/11/2021	09:12:09	2975,50	0,35	0,31	0,35	0,35
08/11/2021	09:12:09	08/11/2021	09:12:10	2976,48	0,46	0,46	0,46	0,46
08/11/2021	09:12:10	08/11/2021	09:12:11	2977,48	0,26	0,26	0,26	0,26
08/11/2021	09:12:11	08/11/2021	09:12:12	2978,48	0,43	0,43	0,43	0,43
08/11/2021	09:12:12	08/11/2021	09:12:13	2979,48	0,40	0,40	0,40	0,40
08/11/2021	09:12:13	08/11/2021	09:12:14	2980,47	0,50	0,50	0,50	0,50
08/11/2021	09:12:14	08/11/2021	09:12:15	2981,47	0,39	0,39	0,39	0,39
08/11/2021	09:12:15	08/11/2021	09:12:16	2982,45	0,45	0,43	0,45	0,45
08/11/2021	09:12:16	08/11/2021	09:12:17	2983,45	0,47	0,47	0,47	0,47
08/11/2021	09:12:17	08/11/2021	09:12:18	2984,44	1,13	0,95	1,13	1,13
08/11/2021	09:12:18	08/11/2021	09:12:19	2985,45	0,47	0,47	0,47	0,47
08/11/2021	09:12:19	08/11/2021	09:12:20	2986,45	0,34	0,34	0,34	0,34
08/11/2021	09:12:20	08/11/2021	09:12:21	2987,45	0,46	0,46	0,46	0,46
08/11/2021	09:12:21	08/11/2021	09:12:22	2988,44	0,35	0,35	0,35	0,35
08/11/2021	09:12:22	08/11/2021	09:12:23	2989,42	1,15	0,59	1,14	1,15
08/11/2021	09:12:23	08/11/2021	09:12:24	2990,41	0,24	0,24	0,24	0,24
08/11/2021	09:12:24	08/11/2021	09:12:25	2991,41	0,37	0,37	0,37	0,37
08/11/2021	09:12:25	08/11/2021	09:12:26	2992,41	0,16	0,16	0,16	0,16
08/11/2021	09:12:26	08/11/2021	09:12:27	2993,41	0,58	0,55	0,58	0,58
08/11/2021	09:12:27	08/11/2021	09:12:28	2994,41	0,40	0,40	0,40	0,40
08/11/2021	09:12:28	08/11/2021	09:12:29	2995,41	0,35	0,35	0,35	0,35
08/11/2021	09:12:29	08/11/2021	09:12:30	2996,39	1,98	0,77	1,92	1,98
08/11/2021	09:12:30	08/11/2021	09:12:31	2997,37	0,63	0,63	0,63	0,63
08/11/2021	09:12:31	08/11/2021	09:12:32	2998,39	0,27	0,27	0,27	0,27
08/11/2021	09:12:32	08/11/2021	09:12:33	2999,39	0,34	0,34	0,34	0,34
08/11/2021	09:12:33	08/11/2021	09:12:34	3000,37	0,57	0,57	0,57	0,57
08/11/2021	09:12:34	08/11/2021	09:12:35	3001,37	0,74	0,70	0,74	0,74
08/11/2021	09:12:35	08/11/2021	09:12:36	3002,37	0,27	0,27	0,27	0,27
08/11/2021	09:12:36	08/11/2021	09:12:37	3003,36	2,90	0,94	2,77	2,90
08/11/2021	09:12:37	08/11/2021	09:12:38	3004,34	0,57	0,55	0,57	0,57
08/11/2021	09:12:38	08/11/2021	09:12:39	3005,36	0,57	0,57	0,57	0,57
08/11/2021	09:12:39	08/11/2021	09:12:40	3006,34	0,40	0,40	0,40	0,40
08/11/2021	09:12:40	08/11/2021	09:12:41	3007,36	0,43	0,43	0,43	0,43
08/11/2021	09:12:41	08/11/2021	09:12:42	3008,34	0,63	0,63	0,63	0,63
08/11/2021	09:12:42	08/11/2021	09:12:43	3009,33	0,42	0,42	0,42	0,42
08/11/2021	09:12:43	08/11/2021	09:12:44	3010,34	0,46	0,46	0,46	0,46
08/11/2021	09:12:44	08/11/2021	09:12:45	3011,34	0,33	0,33	0,33	0,33
08/11/2021	09:12:45	08/11/2021	09:12:46	3012,31	0,81	0,68	0,80	0,81
08/11/2021	09:12:46	08/11/2021	09:12:47	3013,31	0,56	0,54	0,56	0,56
08/11/2021	09:12:47	08/11/2021	09:12:48	3014,31	0,34	0,34	0,34	0,34
08/11/2021	09:12:48	08/11/2021	09:12:49	3015,30	1,51	0,71	1,49	1,51
08/11/2021	09:12:49	08/11/2021	09:12:50	3016,30	3,22	0,67	3,01	3,22
08/11/2021	09:12:49	08/11/2021	09:12:50	3017,28	0,34	0,34	0,34	0,34
08/11/2021	09:12:51	08/11/2021	09:12:52	3018,30	2,02	0,93	1,98	2,02
08/11/2021	09:12:51	08/11/2021	09:12:52	3019,28	0,38	0,38	0,38	0,38
08/11/2021	09:12:52	08/11/2021	09:12:53	3020,28	0,25	0,25	0,25	0,25
08/11/2021	09:12:53	08/11/2021	09:12:54	3021,27	4,69	0,42	4,21	4,69
08/11/2021	09:12:54	08/11/2021	09:12:55	3022,28	0,53	0,53	0,53	0,53
08/11/2021	09:12:55	08/11/2021	09:12:56	3023,27	0,59	0,58	0,59	0,59
08/11/2021	09:12:56	08/11/2021	09:12:57	3024,25	1,11	0,78	1,11	1,11
08/11/2021	09:12:57	08/11/2021	09:12:58	3025,25	0,35	0,35	0,35	0,35
08/11/2021	09:12:58	08/11/2021	09:12:59	3026,27	0,42	0,42	0,42	0,42
08/11/2021	09:12:59	08/11/2021	09:13:00	3027,27	0,48	0,47	0,48	0,48
08/11/2021	09:13:00	08/11/2021	09:13:01	3028,23	1,07	0,90	1,07	1,07
08/11/2021	09:13:01	08/11/2021	09:13:02	3029,22	3,09	0,71	2,90	3,09
08/11/2021	09:13:02	08/11/2021	09:13:03	3030,23	0,59	0,57	0,59	0,59
08/11/2021	09:13:03	08/11/2021	09:13:04	3031,22	1,37	0,74	1,35	1,37
08/11/2021	09:13:04	08/11/2021	09:13:05	3032,22	0,38	0,38	0,38	0,38
08/11/2021	09:13:05	08/11/2021	09:13:06	3033,22	0,47	0,47	0,47	0,47
08/11/2021	09:13:06	08/11/2021	09:13:07	3034,20	6,94	0,36	5,50	6,87
08/11/2021	09:13:07	08/11/2021	09:13:08	3035,20	0,79	0,73	0,79	0,79
08/11/2021	09:13:08	08/11/2021	09:13:09	3036,19	0,36	0,36	0,36	0,36
08/11/2021	09:13:09	08/11/2021	09:13:10	3037,20	0,95	0,67	0,94	0,95
08/11/2021	09:13:10	08/11/2021	09:13:11	3038,19	0,38	0,38	0,38	0,38
08/11/2021	09:13:11	08/11/2021	09:13:12	3039,22	0,57	0,53	0,57	0,57
08/11/2021	09:13:12	08/11/2021	09:13:13	3040,22	0,68	0,59	0,68	0,68
08/11/2021	09:13:13	08/11/2021	09:13:14	3041,19	0,61	0,59	0,61	0,61
08/11/2021	09:13:14	08/11/2021	09:13:15	3042,17	0,39	0,39	0,39	0,39
08/11/2021	09:13:15	08/11/2021	09:13:16	3043,19	0,53	0,52	0,53	0,53
08/11/2021	09:13:16	08/11/2021	09:13:17	3044,17	0,22	0,22	0,22	0,22
08/11/2021	09:13:17	08/11/2021	09:13:18	3045,19	0,62	0,56	0,62	0,62
08/11/2021	09:13:18	08/11/2021	09:13:19	3046,16	0,48	0,48	0,48	0,48
08/11/2021	09:13:19	08/11/2021	09:13:20	3047,16	0,70	0,63	0,70	0,70
08/11/2021	09:13:20	08/11/2021	09:13:21	3048,16	0,33	0,33	0,33	0,33
08/11/2021	09:13:21	08/11/2021	09:13:22	3049,16	0,24	0,24	0,24	0,24
08/11/2021	09:13:22	08/11/2021	09:13:23	3050,16	0,38	0,38	0,38	0,38
08/11/2021	09:13:23	08/11/2021	09:13:24	3051,14	0,44	0,44	0,44	0,44
08/11/2021	09:13:24	08/11/2021	09:13:25	3052,16	2,20	0,98	2,14	2,20
08/11/2021	09:13:25	08/11/2021	09:13:26	3053,14	0,35	0,35	0,35	0,35
08/11/2021	09:13:26	08/11/2021	09:13:27	3054,14	0,35	0,35	0,35	0,35
08/11/2021	09:13:27	08/11/2021	09:13:28	3055,12	0,80	0,67	0,80	0,80
08/11/2021	09:13:28	08/11/2021	09:13:29	3056,11	0,83	0,74	0,83	0,83
08/11/2021	09:13:29	08/11/2021	09:13:30	3057,11	0,51	0,51	0,51	0,51
08/11/2021	09:13:30	08/11/2021	09:13:31	3058,11	1,78	1,18	1,77	1,78
08/11/2021	09:13:31	08/11/2021	09:13:32	3059,11	1,01	0,92	1,01	1,01
08/11/2021	09:13:32	08/11/2021	09:13:33	3060,11	1,47	0,93	1,46	1,47
08/11/2021	09:13:33	08/11/2021	09:13:34	3061,09	0,34	0,34	0,34	0,34
08/11/2021	09:13:34	08/11/2021	09:13:35	3062,11	0,52	0,52	0,52	0,52
08/11/2021	09:13:35	08/11/2021	09:13:36	3063,09	0,14	0,14	0,14	0,14
08/11/2021	09:13:36	08/11/2021	09:13:37	3064,08	0,56	0,56	0,56	0,56
08/11/2021	09:13:37	08/11/2021	09:13:38	3065,08	4,85	0,52	4,37	4,85
08/11/2021	09:13:38	08/11/2021	09:13:39	3066,08	2,51	0,59	2,38	2,51
08/11/2021	09:13:39	08/11/2021	09:13:40	3067,06	0,30	0,30	0,30	0,30
08/11/2021	09:13:40	08/11/2021	09:13:41	3068,06	0,50	0,50	0,50	0,50
08/11/2021	09:13:41	08/11/2021	09:13:42	3069,08	0,52	0,52	0,52	0,52
08/11/2021	09:13:42	08/11/2021	09:13:43	3070,06	0,51	0,49	0,51	0,51
08/11/2021	09:13:43	08/11/2021	09:13:44	3071,06	0,83	0,77	0,83	0,83
08/11/2021	09:13:44	08/11/2021	09:13:45	3072,05	0,21	0,21	0,21	0,21
08/11/2021	09:13:45	08/11/2021	09:13:46	3073,03	1,59	1,12	1,59	1,59
08/11/2021	09:13:46	08/11/2021	09:13:47	3074,02	0,67	0,66	0,67	0,67
08/11/2021	09:13:47	08/11/2021	09:13:48	3075,03	0,47	0,47	0,47	0,47
08/11/2021	09:13:48	08/11/2021	09:13:49	3076,02	0,35	0,35	0,35	0,35
08/11/2021	09:13:49	08/11/2021	09:13:50	3077,03	0,64	0,60	0,64	0,64
08/11/2021	09:13:50	08/11/2021	09:13:51	3078,02	0,51	0,51	0,51	0,51
08/11/2021	09:13:51	08/11/2021	09:13:52	3079,00	0,24	0,24	0,24	0,24
08/11/2021	09:13:52	08/11/2021	09:13:53	3080,02	0,48	0,46	0,48	0,48
08/11/2021	09:13:53	08/11/2021	09:13:54	3081,00	0,24	0,24	0,24	0,24
08/11/2021	09:13:54	08/11/2021	09:13:55	3082,02	1,80	0,98	1,77	1,80
08/11/2021	09:13:55	08/11/2021	09:13:56	3083,00	1,29	0,90	1,28	1,29
08/11/2021	09:13:56	08/11/2021	09:13:57	3083,98	0,57	0,57	0,57	0,57
08/11/2021	09:13:57	08/11/2021	09:13:58	3084,98	0,27	0,27	0,27	0,27
08/11/2021	09:13:58	08/11/2021	09:13:59	3085,98	1,28	1,13	1,28	1,28
08/11/2021	09:13:59	08/11/2021	09:14:00	3086,98	0,54	0,54	0,54	0,54
08/11/2021	09:14:00	08/11/2021	09:14:01	3087,98	1,42	1,10	1,41	1,42
08/11/2021	09:14:01	08/11/2021	09:14:02	3088,97	0,86	0,73	0,86	0,86
08/11/2021	09:14:02	08/11/2021	09:14:03	3089,97	0,60	0,59	0,60	0,60
08/11/2021	09:14:03	08/11/2021	09:14:04	3090,95	0,65	0,65	0,65	0,65
08/11/2021	09:14:04	08/11/2021	09:14:05	3091,97	0,83	0,77	0,83	0,83
08/11/2021	09:14:05	08/11/2021	09:14:06	3092,95	0,38	0,38	0,38	0,38
08/11/2021	09:14:06	08/11/2021	09:14:07	3093,94	0,32	0,32	0,32	0,32
08/11/2021	09:14:07	08/11/2021	09:14:08	3094,94	11,99	1,11	7,42	11,55
08/11/2021	09:14:08	08/11/2021	09:14:09	3095,94	0,42	0,42	0,42	0,42
08/11/2021	09:14:09	08/11/2021	09:14:10	3096,94	0,62	0,61	0,62	0,62
08/11/2021	09:14:10	08/11/2021	09:14:11	3097,95	1,42	0,80	1,40	1,42
08/11/2021	09:14:11	08/11/2021	09:14:12	3098,94	0,50	0,49	0,50	0,50
08/11/2021	09:14:12	08/11/2021	09:14:13	3099,92	0,54	0,52	0,54	0,54
08/11/2021	09:14:13	08/11/2021	09:14:14	3100,92	0,33	0,33	0,33	0,33
08/11/2021	09:14:14	08/11/2021	09:14:15	3101,92	0,55	0,53	0,55	0,55
08/11/2021	09:14:15	08/11/2021	09:14:16	3102,92	0,53	0,52	0,53	0,53
08/11/2021	09:14:16	08/11/2021	09:14:17	3103,91	0,62	0,62	0,62	0,62
08/11/2021	09:14:17	08/11/2021	09:14:18	3104,89	0,44	0,44	0,44	0,44
08/11/2021	09:14:18	08/11/2021	09:14:19	3105,89	0,37	0,37	0,37	0,37
08/11/2021	09:14:19	08/11/2021	09:14:20	3106,89	1,61	0,98	1,59	1,61
08/11/2021	09:14:20	08/11/2021	09:14:21	3107,87	1,05	0,77	1,05	1,05
08/11/2021	09:14:21	08/11/2021	09:14:22	3108,89	0,54	0,54	0,54	0,54
08/11/2021	09:14:22	08/11/2021	09:14:23	3109,87	0,46	0,46	0,46	0,46
08/11/2021	09:14:23	08/11/2021	09:14:24	3110,86	0,34	0,34	0,34	0,34
08/11/2021	09:14:24	08/11/2021	09:14:25	3111,86	3,36	0,40	3,09	3,36
08/11/2021	09:14:25	08/11/2021	09:14:26	3112,87	0,47	0,47	0,47	0,47
08/11/2021	09:14:26	08/11/2021	09:14:27	3113,86	0,30	0,30	0,30	0,30
08/11/2021	09:14:27	08/11/2021	09:14:28	3114,84	0,44	0,44	0,44	0,44
08/11/2021	09:14:28	08/11/2021	09:14:29	3115,86	0,64	0,64	0,64	0,64
08/11/2021	09:14:29	08/11/2021	09:14:30	3116,84	0,46	0,46	0,46	0,46
08/11/2021	09:14:30	08/11/2021	09:14:31	3117,83	0,95	0,55	0,95	0,95
08/11/2021	09:14:31	08/11/2021	09:14:32	3118,84	0,21	0,21	0,21	0,21
08/11/2021	09:14:32	08/11/2021	09:14:33	3119,83	0,62	0,62	0,62	0,62
08/11/2021	09:14:33	08/11/2021	09:14:34	3120,83	1,03	0,98	1,03	1,03
08/11/2021	09:14:34	08/11/2021	09:14:35	3121,83	1,42	0,99	1,41	1,42
08/11/2021	09:14:35	08/11/2021	09:14:36	3122,83	1,29	1,06	1,29	1,29
08/11/2021	09:14:36	08/11/2021	09:14:37	3123,81	0,47	0,47	0,47	0,47
08/11/2021	09:14:37	08/11/2021	09:14:38	3124,80	2,56	0,65	2,43	2,56
08/11/2021	09:14:38	08/11/2021	09:14:39	3125,81	1,88	0,86	1,84	1,88
08/11/2021	09:14:39	08/11/2021	09:14:40	3126,80	0,26	0,26	0,26	0,26
08/11/2021	09:14:40	08/11/2021	09:14:41	3127,80	0,51	0,50	0,51	0,51
08/11/2021	09:14:41	08/11/2021	09:14:42	3128,80	1,87	0,76	1,82	1,87
08/11/2021	09:14:42	08/11/2021	09:14:43	3129,78	0,67	0,62	0,67	0,67
08/11/2021	09:14:43	08/11/2021	09:14:44	3130,78	0,77	0,58	0,77	0,77
08/11/2021	09:14:44	08/11/2021	09:14:45	3131,78	0,32	0,32	0,32	0,32
08/11/2021	09:14:45	08/11/2021	09:14:46	3132,78	0,57	0,55	0,57	0,57
08/11/2021	09:14:46	08/11/2021	09:14:47	3133,77	0,25	0,25	0,25	0,25
08/11/2021	09:14:47	08/11/2021	09:14:48	3134,77	0,53	0,53	0,53	0,53
08/11/2021	09:14:48	08/11/2021	09:14:49	3135,75	0,24	0,24	0,24	0,24
08/11/2021	09:14:49	08/11/2021	09:14:50	3136,75	1,94	0,84	1,89	1,94
08/11/2021	09:14:50	08/11/2021	09:14:51	3137,73	0,84	0,64	0,83	0,84
08/11/2021	09:14:51	08/11/2021	09:14:52	3138,75	0,26	0,26	0,26	0,26
08/11/2021	09:14:52	08/11/2021	09:14:53	3139,73	0,81	0,68	0,81	0,81
08/11/2021	09:14:53	08/11/2021	09:14:54	3140,72	1,23	0,94	1,22	1,23
08/11/2021	09:14:54	08/11/2021	09:14:55	3141,73	0,79	0,64	0,79	0,79
08/11/2021	09:14:55	08/11/2021	09:14:56	3142,72	0,49	0,49	0,49	0,49
08/11/2021	09:14:56	08/11/2021	09:14:57	3143,72	0,40	0,40	0,40	0,40
08/11/2021	09:14:57	08/11/2021	09:14:58	3144,70	1,48	0,91	1,46	1,48
08/11/2021	09:14:58	08/11/2021	09:14:59	3145,72	0,71	0,70	0,71	0,71
08/11/2021	09:14:59	08/11/2021	09:15:00	3146,72	0,77	0,64	0,76	0,77
08/11/2021	09:15:00	08/11/2021	09:15:01	3147,72	2,40	0,95	2,32	2,40
08/11/2021	09:15:01	08/11/2021	09:15:02	3148,72	0,49	0,49	0,49	0,49
08/11/2021	09:15:02	08/11/2021	09:15:03	3149,81	0,84	0,69	0,84	0,84
08/11/2021	09:15:03	08/11/2021	09:15:04	3150,69	0,45	0,45	0,45	0,45
08/11/2021	09:15:04	08/11/2021	09:15:05	3151,69	0,78	0,78	0,78	0,78
08/11/2021	09:15:05	08/11/2021	09:15:06	3152,67	0,51	0,51	0,51	0,51
08/11/2021	09:15:06	08/11/2021	09:15:07	3153,67	0,35	0,35	0,35	0,35
08/11/2021	09:15:07	08/11/2021	09:15:08	3154,66	0,52	0,52	0,52	0,52
08/11/2021	09:15:08	08/11/2021	09:15:09	3155,67	1,03	0,62	1,02	1,03
08/11/2021	09:15:09	08/11/2021	09:15:10	3156,67	0,35	0,35	0,35	0,35
08/11/2021	09:15:10	08/11/2021	09:15:11	3157,64	0,43	0,43	0,43	0,43
